date,pdf_url,pdf_status_code,pdf_content_length,html_url,html_status_code,html_content_length
2007-02-14,https://europarl.europa.eu/doceo/document/PV-6-2007-02-14_EN.pdf,200,191746,https://europarl.europa.eu/doceo/document/PV-6-2007-02-14_EN.html,200,0
2007-02-15,https://europarl.europa.eu/doceo/document/PV-6-2007-02-15_EN.pdf,200,215455,https://europarl.europa.eu/doceo/document/PV-6-2007-02-15_EN.html,200,0
2007-03-12,https://europarl.europa.eu/doceo/document/PV-6-2007-03-12_EN.pdf,200,206202,https://europarl.europa.eu/doceo/document/PV-6-2007-03-12_EN.html,200,0
2007-03-13,https://europarl.europa.eu/doceo/document/PV-6-2007-03-13_EN.pdf,200,208610,https://europarl.europa.eu/doceo/document/PV-6-2007-03-13_EN.html,200,0
2007-03-14,https://europarl.europa.eu/doceo/document/PV-6-2007-03-14_EN.pdf,200,189960,https://europarl.europa.eu/doceo/document/PV-6-2007-03-14_EN.html,200,0
2007-03-15,https://europarl.europa.eu/doceo/document/PV-6-2007-03-15_EN.pdf,200,237558,https://europarl.europa.eu/doceo/document/PV-6-2007-03-15_EN.html,200,0
2007-03-28,https://europarl.europa.eu/doceo/document/PV-6-2007-03-28_EN.pdf,200,172925,https://europarl.europa.eu/doceo/document/PV-6-2007-03-28_EN.html,200,0
2007-03-29,https://europarl.europa.eu/doceo/document/PV-6-2007-03-29_EN.pdf,200,175375,https://europarl.europa.eu/doceo/document/PV-6-2007-03-29_EN.html,200,0
2007-04-23,https://europarl.europa.eu/doceo/document/PV-6-2007-04-23_EN.pdf,200,205426,https://europarl.europa.eu/doceo/document/PV-6-2007-04-23_EN.html,200,0
2007-04-24,https://europarl.europa.eu/doceo/document/PV-6-2007-04-24_EN.pdf,200,256201,https://europarl.europa.eu/doceo/document/PV-6-2007-04-24_EN.html,200,0
2007-04-25,https://europarl.europa.eu/doceo/document/PV-6-2007-04-25_EN.pdf,200,213827,https://europarl.europa.eu/doceo/document/PV-6-2007-04-25_EN.html,200,0
2007-04-26,https://europarl.europa.eu/doceo/document/PV-6-2007-04-26_EN.pdf,200,231402,https://europarl.europa.eu/doceo/document/PV-6-2007-04-26_EN.html,200,0
2007-05-09,https://europarl.europa.eu/doceo/document/PV-6-2007-05-09_EN.pdf,200,174495,https://europarl.europa.eu/doceo/document/PV-6-2007-05-09_EN.html,200,0
2007-05-10,https://europarl.europa.eu/doceo/document/PV-6-2007-05-10_EN.pdf,200,175059,https://europarl.europa.eu/doceo/document/PV-6-2007-05-10_EN.html,200,0
2007-05-21,https://europarl.europa.eu/doceo/document/PV-6-2007-05-21_EN.pdf,200,189939,https://europarl.europa.eu/doceo/document/PV-6-2007-05-21_EN.html,200,0
2007-05-22,https://europarl.europa.eu/doceo/document/PV-6-2007-05-22_EN.pdf,200,208574,https://europarl.europa.eu/doceo/document/PV-6-2007-05-22_EN.html,200,0
2007-05-23,https://europarl.europa.eu/doceo/document/PV-6-2007-05-23_EN.pdf,200,189288,https://europarl.europa.eu/doceo/document/PV-6-2007-05-23_EN.html,200,0
2007-05-24,https://europarl.europa.eu/doceo/document/PV-6-2007-05-24_EN.pdf,200,210534,https://europarl.europa.eu/doceo/document/PV-6-2007-05-24_EN.html,200,0
2007-06-06,https://europarl.europa.eu/doceo/document/PV-6-2007-06-06_EN.pdf,200,212704,https://europarl.europa.eu/doceo/document/PV-6-2007-06-06_EN.html,200,0
2007-06-07,https://europarl.europa.eu/doceo/document/PV-6-2007-06-07_EN.pdf,200,175235,https://europarl.europa.eu/doceo/document/PV-6-2007-06-07_EN.html,200,0
2007-06-18,https://europarl.europa.eu/doceo/document/PV-6-2007-06-18_EN.pdf,200,193180,https://europarl.europa.eu/doceo/document/PV-6-2007-06-18_EN.html,200,0
2007-06-19,https://europarl.europa.eu/doceo/document/PV-6-2007-06-19_EN.pdf,200,240022,https://europarl.europa.eu/doceo/document/PV-6-2007-06-19_EN.html,200,0
2007-06-20,https://europarl.europa.eu/doceo/document/PV-6-2007-06-20_EN.pdf,200,194686,https://europarl.europa.eu/doceo/document/PV-6-2007-06-20_EN.html,200,0
2007-06-21,https://europarl.europa.eu/doceo/document/PV-6-2007-06-21_EN.pdf,200,211190,https://europarl.europa.eu/doceo/document/PV-6-2007-06-21_EN.html,200,0
2007-06-27,https://europarl.europa.eu/doceo/document/PV-6-2007-06-27_EN.pdf,200,113413,https://europarl.europa.eu/doceo/document/PV-6-2007-06-27_EN.html,200,0
2007-07-09,https://europarl.europa.eu/doceo/document/PV-6-2007-07-09_EN.pdf,200,251620,https://europarl.europa.eu/doceo/document/PV-6-2007-07-09_EN.html,200,0
2007-07-10,https://europarl.europa.eu/doceo/document/PV-6-2007-07-10_EN.pdf,200,250400,https://europarl.europa.eu/doceo/document/PV-6-2007-07-10_EN.html,200,0
2007-07-11,https://europarl.europa.eu/doceo/document/PV-6-2007-07-11_EN.pdf,200,213246,https://europarl.europa.eu/doceo/document/PV-6-2007-07-11_EN.html,200,0
2007-07-12,https://europarl.europa.eu/doceo/document/PV-6-2007-07-12_EN.pdf,200,223497,https://europarl.europa.eu/doceo/document/PV-6-2007-07-12_EN.html,200,0
2007-09-03,https://europarl.europa.eu/doceo/document/PV-6-2007-09-03_EN.pdf,200,233236,https://europarl.europa.eu/doceo/document/PV-6-2007-09-03_EN.html,200,0
2007-09-04,https://europarl.europa.eu/doceo/document/PV-6-2007-09-04_EN.pdf,200,202367,https://europarl.europa.eu/doceo/document/PV-6-2007-09-04_EN.html,200,0
2007-09-05,https://europarl.europa.eu/doceo/document/PV-6-2007-09-05_EN.pdf,200,184162,https://europarl.europa.eu/doceo/document/PV-6-2007-09-05_EN.html,200,0
2007-09-06,https://europarl.europa.eu/doceo/document/PV-6-2007-09-06_EN.pdf,200,202118,https://europarl.europa.eu/doceo/document/PV-6-2007-09-06_EN.html,200,0
2007-09-24,https://europarl.europa.eu/doceo/document/PV-6-2007-09-24_EN.pdf,200,226564,https://europarl.europa.eu/doceo/document/PV-6-2007-09-24_EN.html,200,0
2007-09-25,https://europarl.europa.eu/doceo/document/PV-6-2007-09-25_EN.pdf,200,207780,https://europarl.europa.eu/doceo/document/PV-6-2007-09-25_EN.html,200,0
2007-09-26,https://europarl.europa.eu/doceo/document/PV-6-2007-09-26_EN.pdf,200,191375,https://europarl.europa.eu/doceo/document/PV-6-2007-09-26_EN.html,200,0
2007-09-27,https://europarl.europa.eu/doceo/document/PV-6-2007-09-27_EN.pdf,200,199893,https://europarl.europa.eu/doceo/document/PV-6-2007-09-27_EN.html,200,0
2007-10-10,https://europarl.europa.eu/doceo/document/PV-6-2007-10-10_EN.pdf,200,174881,https://europarl.europa.eu/doceo/document/PV-6-2007-10-10_EN.html,200,0
2007-10-11,https://europarl.europa.eu/doceo/document/PV-6-2007-10-11_EN.pdf,200,180026,https://europarl.europa.eu/doceo/document/PV-6-2007-10-11_EN.html,200,0
2007-10-22,https://europarl.europa.eu/doceo/document/PV-6-2007-10-22_EN.pdf,200,205142,https://europarl.europa.eu/doceo/document/PV-6-2007-10-22_EN.html,200,0
2007-10-23,https://europarl.europa.eu/doceo/document/PV-6-2007-10-23_EN.pdf,200,221037,https://europarl.europa.eu/doceo/document/PV-6-2007-10-23_EN.html,200,0
2007-10-24,https://europarl.europa.eu/doceo/document/PV-6-2007-10-24_EN.pdf,200,225080,https://europarl.europa.eu/doceo/document/PV-6-2007-10-24_EN.html,200,0
2007-10-25,https://europarl.europa.eu/doceo/document/PV-6-2007-10-25_EN.pdf,200,225666,https://europarl.europa.eu/doceo/document/PV-6-2007-10-25_EN.html,200,0
2007-11-12,https://europarl.europa.eu/doceo/document/PV-6-2007-11-12_EN.pdf,200,203567,https://europarl.europa.eu/doceo/document/PV-6-2007-11-12_EN.html,200,0
2007-11-13,https://europarl.europa.eu/doceo/document/PV-6-2007-11-13_EN.pdf,200,226460,https://europarl.europa.eu/doceo/document/PV-6-2007-11-13_EN.html,200,0
2007-11-14,https://europarl.europa.eu/doceo/document/PV-6-2007-11-14_EN.pdf,200,213026,https://europarl.europa.eu/doceo/document/PV-6-2007-11-14_EN.html,200,0
2007-11-15,https://europarl.europa.eu/doceo/document/PV-6-2007-11-15_EN.pdf,200,213639,https://europarl.europa.eu/doceo/document/PV-6-2007-11-15_EN.html,200,0
2007-11-28,https://europarl.europa.eu/doceo/document/PV-6-2007-11-28_EN.pdf,200,200311,https://europarl.europa.eu/doceo/document/PV-6-2007-11-28_EN.html,200,0
2007-11-29,https://europarl.europa.eu/doceo/document/PV-6-2007-11-29_EN.pdf,200,223255,https://europarl.europa.eu/doceo/document/PV-6-2007-11-29_EN.html,200,0
2007-12-10,https://europarl.europa.eu/doceo/document/PV-6-2007-12-10_EN.pdf,200,221368,https://europarl.europa.eu/doceo/document/PV-6-2007-12-10_EN.html,200,0
2007-12-11,https://europarl.europa.eu/doceo/document/PV-6-2007-12-11_EN.pdf,200,231454,https://europarl.europa.eu/doceo/document/PV-6-2007-12-11_EN.html,200,0
2007-12-12,https://europarl.europa.eu/doceo/document/PV-6-2007-12-12_EN.pdf,200,202134,https://europarl.europa.eu/doceo/document/PV-6-2007-12-12_EN.html,200,0
2007-12-13,https://europarl.europa.eu/doceo/document/PV-6-2007-12-13_EN.pdf,200,235154,https://europarl.europa.eu/doceo/document/PV-6-2007-12-13_EN.html,200,0
2007-12-18,https://europarl.europa.eu/doceo/document/PV-6-2007-12-18_EN.pdf,200,124902,https://europarl.europa.eu/doceo/document/PV-6-2007-12-18_EN.html,200,0
2008-01-14,https://europarl.europa.eu/doceo/document/PV-6-2008-01-14_EN.pdf,200,195260,https://europarl.europa.eu/doceo/document/PV-6-2008-01-14_EN.html,200,0
2008-01-15,https://europarl.europa.eu/doceo/document/PV-6-2008-01-15_EN.pdf,200,216751,https://europarl.europa.eu/doceo/document/PV-6-2008-01-15_EN.html,200,0
2008-01-16,https://europarl.europa.eu/doceo/document/PV-6-2008-01-16_EN.pdf,200,179177,https://europarl.europa.eu/doceo/document/PV-6-2008-01-16_EN.html,200,0
2008-01-17,https://europarl.europa.eu/doceo/document/PV-6-2008-01-17_EN.pdf,200,202836,https://europarl.europa.eu/doceo/document/PV-6-2008-01-17_EN.html,200,0
2008-01-23,https://europarl.europa.eu/doceo/document/PV-6-2008-01-23_EN.pdf,200,122866,https://europarl.europa.eu/doceo/document/PV-6-2008-01-23_EN.html,200,0
2008-01-30,https://europarl.europa.eu/doceo/document/PV-6-2008-01-30_EN.pdf,200,180623,https://europarl.europa.eu/doceo/document/PV-6-2008-01-30_EN.html,200,0
2008-01-31,https://europarl.europa.eu/doceo/document/PV-6-2008-01-31_EN.pdf,200,180769,https://europarl.europa.eu/doceo/document/PV-6-2008-01-31_EN.html,200,0
2008-02-18,https://europarl.europa.eu/doceo/document/PV-6-2008-02-18_EN.pdf,200,227260,https://europarl.europa.eu/doceo/document/PV-6-2008-02-18_EN.html,200,0
2008-02-19,https://europarl.europa.eu/doceo/document/PV-6-2008-02-19_EN.pdf,200,226773,https://europarl.europa.eu/doceo/document/PV-6-2008-02-19_EN.html,200,0
2008-02-20,https://europarl.europa.eu/doceo/document/PV-6-2008-02-20_EN.pdf,200,173240,https://europarl.europa.eu/doceo/document/PV-6-2008-02-20_EN.html,200,0
2008-02-21,https://europarl.europa.eu/doceo/document/PV-6-2008-02-21_EN.pdf,200,216173,https://europarl.europa.eu/doceo/document/PV-6-2008-02-21_EN.html,200,0
2008-03-10,https://europarl.europa.eu/doceo/document/PV-6-2008-03-10_EN.pdf,200,212593,https://europarl.europa.eu/doceo/document/PV-6-2008-03-10_EN.html,200,0
2008-03-11,https://europarl.europa.eu/doceo/document/PV-6-2008-03-11_EN.pdf,200,228416,https://europarl.europa.eu/doceo/document/PV-6-2008-03-11_EN.html,200,0
2008-03-12,https://europarl.europa.eu/doceo/document/PV-6-2008-03-12_EN.pdf,200,192740,https://europarl.europa.eu/doceo/document/PV-6-2008-03-12_EN.html,200,0
2008-03-13,https://europarl.europa.eu/doceo/document/PV-6-2008-03-13_EN.pdf,200,220409,https://europarl.europa.eu/doceo/document/PV-6-2008-03-13_EN.html,200,0
2008-03-26,https://europarl.europa.eu/doceo/document/PV-6-2008-03-26_EN.pdf,200,120403,https://europarl.europa.eu/doceo/document/PV-6-2008-03-26_EN.html,200,0
2008-04-09,https://europarl.europa.eu/doceo/document/PV-6-2008-04-09_EN.pdf,200,208960,https://europarl.europa.eu/doceo/document/PV-6-2008-04-09_EN.html,200,0
2008-04-10,https://europarl.europa.eu/doceo/document/PV-6-2008-04-10_EN.pdf,200,196165,https://europarl.europa.eu/doceo/document/PV-6-2008-04-10_EN.html,200,0
2008-04-21,https://europarl.europa.eu/doceo/document/PV-6-2008-04-21_EN.pdf,200,206401,https://europarl.europa.eu/doceo/document/PV-6-2008-04-21_EN.html,200,0
2008-04-22,https://europarl.europa.eu/doceo/document/PV-6-2008-04-22_EN.pdf,200,261939,https://europarl.europa.eu/doceo/document/PV-6-2008-04-22_EN.html,200,0
2008-04-23,https://europarl.europa.eu/doceo/document/PV-6-2008-04-23_EN.pdf,200,190220,https://europarl.europa.eu/doceo/document/PV-6-2008-04-23_EN.html,200,0
2008-04-24,https://europarl.europa.eu/doceo/document/PV-6-2008-04-24_EN.pdf,200,217938,https://europarl.europa.eu/doceo/document/PV-6-2008-04-24_EN.html,200,0
2008-05-07,https://europarl.europa.eu/doceo/document/PV-6-2008-05-07_EN.pdf,200,176587,https://europarl.europa.eu/doceo/document/PV-6-2008-05-07_EN.html,200,0
2008-05-08,https://europarl.europa.eu/doceo/document/PV-6-2008-05-08_EN.pdf,200,175857,https://europarl.europa.eu/doceo/document/PV-6-2008-05-08_EN.html,200,0
2008-05-19,https://europarl.europa.eu/doceo/document/PV-6-2008-05-19_EN.pdf,200,228342,https://europarl.europa.eu/doceo/document/PV-6-2008-05-19_EN.html,200,0
2008-05-20,https://europarl.europa.eu/doceo/document/PV-6-2008-05-20_EN.pdf,200,227894,https://europarl.europa.eu/doceo/document/PV-6-2008-05-20_EN.html,200,0
2008-05-21,https://europarl.europa.eu/doceo/document/PV-6-2008-05-21_EN.pdf,200,212038,https://europarl.europa.eu/doceo/document/PV-6-2008-05-21_EN.html,200,0
2008-05-22,https://europarl.europa.eu/doceo/document/PV-6-2008-05-22_EN.pdf,200,247741,https://europarl.europa.eu/doceo/document/PV-6-2008-05-22_EN.html,200,0
2008-06-04,https://europarl.europa.eu/doceo/document/PV-6-2008-06-04_EN.pdf,200,208063,https://europarl.europa.eu/doceo/document/PV-6-2008-06-04_EN.html,200,0
2008-06-05,https://europarl.europa.eu/doceo/document/PV-6-2008-06-05_EN.pdf,200,196157,https://europarl.europa.eu/doceo/document/PV-6-2008-06-05_EN.html,200,0
2008-06-16,https://europarl.europa.eu/doceo/document/PV-6-2008-06-16_EN.pdf,200,240593,https://europarl.europa.eu/doceo/document/PV-6-2008-06-16_EN.html,200,0
2008-06-17,https://europarl.europa.eu/doceo/document/PV-6-2008-06-17_EN.pdf,200,250335,https://europarl.europa.eu/doceo/document/PV-6-2008-06-17_EN.html,200,0
2008-06-18,https://europarl.europa.eu/doceo/document/PV-6-2008-06-18_EN.pdf,200,203466,https://europarl.europa.eu/doceo/document/PV-6-2008-06-18_EN.html,200,0
2008-06-19,https://europarl.europa.eu/doceo/document/PV-6-2008-06-19_EN.pdf,200,229606,https://europarl.europa.eu/doceo/document/PV-6-2008-06-19_EN.html,200,0
2008-06-24,https://europarl.europa.eu/doceo/document/PV-6-2008-06-24_EN.pdf,200,122838,https://europarl.europa.eu/doceo/document/PV-6-2008-06-24_EN.html,200,0
2008-07-07,https://europarl.europa.eu/doceo/document/PV-6-2008-07-07_EN.pdf,200,235521,https://europarl.europa.eu/doceo/document/PV-6-2008-07-07_EN.html,200,0
2008-07-08,https://europarl.europa.eu/doceo/document/PV-6-2008-07-08_EN.pdf,200,254587,https://europarl.europa.eu/doceo/document/PV-6-2008-07-08_EN.html,200,0
2008-07-09,https://europarl.europa.eu/doceo/document/PV-6-2008-07-09_EN.pdf,200,231598,https://europarl.europa.eu/doceo/document/PV-6-2008-07-09_EN.html,200,0
2008-07-10,https://europarl.europa.eu/doceo/document/PV-6-2008-07-10_EN.pdf,200,228809,https://europarl.europa.eu/doceo/document/PV-6-2008-07-10_EN.html,200,0
2008-09-01,https://europarl.europa.eu/doceo/document/PV-6-2008-09-01_EN.pdf,200,238257,https://europarl.europa.eu/doceo/document/PV-6-2008-09-01_EN.html,200,0
2008-09-02,https://europarl.europa.eu/doceo/document/PV-6-2008-09-02_EN.pdf,200,234852,https://europarl.europa.eu/doceo/document/PV-6-2008-09-02_EN.html,200,0
2008-09-03,https://europarl.europa.eu/doceo/document/PV-6-2008-09-03_EN.pdf,200,207801,https://europarl.europa.eu/doceo/document/PV-6-2008-09-03_EN.html,200,0
2008-09-04,https://europarl.europa.eu/doceo/document/PV-6-2008-09-04_EN.pdf,200,228439,https://europarl.europa.eu/doceo/document/PV-6-2008-09-04_EN.html,200,0
2008-09-22,https://europarl.europa.eu/doceo/document/PV-6-2008-09-22_EN.pdf,200,223380,https://europarl.europa.eu/doceo/document/PV-6-2008-09-22_EN.html,200,0
2008-09-23,https://europarl.europa.eu/doceo/document/PV-6-2008-09-23_EN.pdf,200,264037,https://europarl.europa.eu/doceo/document/PV-6-2008-09-23_EN.html,200,0
2008-09-24,https://europarl.europa.eu/doceo/document/PV-6-2008-09-24_EN.pdf,200,218360,https://europarl.europa.eu/doceo/document/PV-6-2008-09-24_EN.html,200,0
2008-09-25,https://europarl.europa.eu/doceo/document/PV-6-2008-09-25_EN.pdf,200,189533,https://europarl.europa.eu/doceo/document/PV-6-2008-09-25_EN.html,200,0
2008-10-08,https://europarl.europa.eu/doceo/document/PV-6-2008-10-08_EN.pdf,200,207581,https://europarl.europa.eu/doceo/document/PV-6-2008-10-08_EN.html,200,0
2008-10-09,https://europarl.europa.eu/doceo/document/PV-6-2008-10-09_EN.pdf,200,197046,https://europarl.europa.eu/doceo/document/PV-6-2008-10-09_EN.html,200,0
2008-10-20,https://europarl.europa.eu/doceo/document/PV-6-2008-10-20_EN.pdf,200,227446,https://europarl.europa.eu/doceo/document/PV-6-2008-10-20_EN.html,200,0
2008-10-21,https://europarl.europa.eu/doceo/document/PV-6-2008-10-21_EN.pdf,200,257270,https://europarl.europa.eu/doceo/document/PV-6-2008-10-21_EN.html,200,0
2008-10-22,https://europarl.europa.eu/doceo/document/PV-6-2008-10-22_EN.pdf,200,208113,https://europarl.europa.eu/doceo/document/PV-6-2008-10-22_EN.html,200,0
2008-10-23,https://europarl.europa.eu/doceo/document/PV-6-2008-10-23_EN.pdf,200,224719,https://europarl.europa.eu/doceo/document/PV-6-2008-10-23_EN.html,200,0
2008-11-17,https://europarl.europa.eu/doceo/document/PV-6-2008-11-17_EN.pdf,200,243115,https://europarl.europa.eu/doceo/document/PV-6-2008-11-17_EN.html,200,0
2008-11-18,https://europarl.europa.eu/doceo/document/PV-6-2008-11-18_EN.pdf,200,226254,https://europarl.europa.eu/doceo/document/PV-6-2008-11-18_EN.html,200,0
2008-11-19,https://europarl.europa.eu/doceo/document/PV-6-2008-11-19_EN.pdf,200,205734,https://europarl.europa.eu/doceo/document/PV-6-2008-11-19_EN.html,200,0
2008-11-20,https://europarl.europa.eu/doceo/document/PV-6-2008-11-20_EN.pdf,200,242535,https://europarl.europa.eu/doceo/document/PV-6-2008-11-20_EN.html,200,0
2008-12-03,https://europarl.europa.eu/doceo/document/PV-6-2008-12-03_EN.pdf,200,203460,https://europarl.europa.eu/doceo/document/PV-6-2008-12-03_EN.html,200,0
2008-12-04,https://europarl.europa.eu/doceo/document/PV-6-2008-12-04_EN.pdf,200,181754,https://europarl.europa.eu/doceo/document/PV-6-2008-12-04_EN.html,200,0
2008-12-15,https://europarl.europa.eu/doceo/document/PV-6-2008-12-15_EN.pdf,200,232796,https://europarl.europa.eu/doceo/document/PV-6-2008-12-15_EN.html,200,0
2008-12-16,https://europarl.europa.eu/doceo/document/PV-6-2008-12-16_EN.pdf,200,253841,https://europarl.europa.eu/doceo/document/PV-6-2008-12-16_EN.html,200,0
2008-12-17,https://europarl.europa.eu/doceo/document/PV-6-2008-12-17_EN.pdf,200,208567,https://europarl.europa.eu/doceo/document/PV-6-2008-12-17_EN.html,200,0
2008-12-18,https://europarl.europa.eu/doceo/document/PV-6-2008-12-18_EN.pdf,200,255881,https://europarl.europa.eu/doceo/document/PV-6-2008-12-18_EN.html,200,0
2009-01-12,https://europarl.europa.eu/doceo/document/PV-6-2009-01-12_EN.pdf,200,204774,https://europarl.europa.eu/doceo/document/PV-6-2009-01-12_EN.html,200,0
2009-01-13,https://europarl.europa.eu/doceo/document/PV-6-2009-01-13_EN.pdf,200,222542,https://europarl.europa.eu/doceo/document/PV-6-2009-01-13_EN.html,200,0
2009-01-14,https://europarl.europa.eu/doceo/document/PV-6-2009-01-14_EN.pdf,200,195455,https://europarl.europa.eu/doceo/document/PV-6-2009-01-14_EN.html,200,0
2009-01-15,https://europarl.europa.eu/doceo/document/PV-6-2009-01-15_EN.pdf,200,225920,https://europarl.europa.eu/doceo/document/PV-6-2009-01-15_EN.html,200,0
2009-02-02,https://europarl.europa.eu/doceo/document/PV-6-2009-02-02_EN.pdf,200,210624,https://europarl.europa.eu/doceo/document/PV-6-2009-02-02_EN.html,200,0
2009-02-03,https://europarl.europa.eu/doceo/document/PV-6-2009-02-03_EN.pdf,200,220469,https://europarl.europa.eu/doceo/document/PV-6-2009-02-03_EN.html,200,0
2009-02-04,https://europarl.europa.eu/doceo/document/PV-6-2009-02-04_EN.pdf,200,183947,https://europarl.europa.eu/doceo/document/PV-6-2009-02-04_EN.html,200,0
2009-02-05,https://europarl.europa.eu/doceo/document/PV-6-2009-02-05_EN.pdf,200,216706,https://europarl.europa.eu/doceo/document/PV-6-2009-02-05_EN.html,200,0
2009-02-18,https://europarl.europa.eu/doceo/document/PV-6-2009-02-18_EN.pdf,200,220744,https://europarl.europa.eu/doceo/document/PV-6-2009-02-18_EN.html,200,0
2009-02-19,https://europarl.europa.eu/doceo/document/PV-6-2009-02-19_EN.pdf,200,213871,https://europarl.europa.eu/doceo/document/PV-6-2009-02-19_EN.html,200,0
2009-03-09,https://europarl.europa.eu/doceo/document/PV-6-2009-03-09_EN.pdf,200,250593,https://europarl.europa.eu/doceo/document/PV-6-2009-03-09_EN.html,200,0
2009-03-10,https://europarl.europa.eu/doceo/document/PV-6-2009-03-10_EN.pdf,200,244687,https://europarl.europa.eu/doceo/document/PV-6-2009-03-10_EN.html,200,0
2009-03-11,https://europarl.europa.eu/doceo/document/PV-6-2009-03-11_EN.pdf,200,236560,https://europarl.europa.eu/doceo/document/PV-6-2009-03-11_EN.html,200,0
2009-03-12,https://europarl.europa.eu/doceo/document/PV-6-2009-03-12_EN.pdf,200,233584,https://europarl.europa.eu/doceo/document/PV-6-2009-03-12_EN.html,200,0
2009-03-23,https://europarl.europa.eu/doceo/document/PV-6-2009-03-23_EN.pdf,200,226792,https://europarl.europa.eu/doceo/document/PV-6-2009-03-23_EN.html,200,0
2009-03-24,https://europarl.europa.eu/doceo/document/PV-6-2009-03-24_EN.pdf,200,222278,https://europarl.europa.eu/doceo/document/PV-6-2009-03-24_EN.html,200,0
2009-03-25,https://europarl.europa.eu/doceo/document/PV-6-2009-03-25_EN.pdf,200,213113,https://europarl.europa.eu/doceo/document/PV-6-2009-03-25_EN.html,200,0
2009-03-26,https://europarl.europa.eu/doceo/document/PV-6-2009-03-26_EN.pdf,200,194737,https://europarl.europa.eu/doceo/document/PV-6-2009-03-26_EN.html,200,0
2009-04-01,https://europarl.europa.eu/doceo/document/PV-6-2009-04-01_EN.pdf,200,199297,https://europarl.europa.eu/doceo/document/PV-6-2009-04-01_EN.html,200,0
2009-04-02,https://europarl.europa.eu/doceo/document/PV-6-2009-04-02_EN.pdf,200,213933,https://europarl.europa.eu/doceo/document/PV-6-2009-04-02_EN.html,200,0
2009-04-21,https://europarl.europa.eu/doceo/document/PV-6-2009-04-21_EN.pdf,200,303316,https://europarl.europa.eu/doceo/document/PV-6-2009-04-21_EN.html,200,0
2009-04-22,https://europarl.europa.eu/doceo/document/PV-6-2009-04-22_EN.pdf,200,275743,https://europarl.europa.eu/doceo/document/PV-6-2009-04-22_EN.html,200,0
2009-04-23,https://europarl.europa.eu/doceo/document/PV-6-2009-04-23_EN.pdf,200,279015,https://europarl.europa.eu/doceo/document/PV-6-2009-04-23_EN.html,200,0
2009-04-24,https://europarl.europa.eu/doceo/document/PV-6-2009-04-24_EN.pdf,200,218931,https://europarl.europa.eu/doceo/document/PV-6-2009-04-24_EN.html,200,0
2009-05-04,https://europarl.europa.eu/doceo/document/PV-6-2009-05-04_EN.pdf,200,223550,https://europarl.europa.eu/doceo/document/PV-6-2009-05-04_EN.html,200,0
2009-05-05,https://europarl.europa.eu/doceo/document/PV-6-2009-05-05_EN.pdf,200,223235,https://europarl.europa.eu/doceo/document/PV-6-2009-05-05_EN.html,200,0
2009-05-06,https://europarl.europa.eu/doceo/document/PV-6-2009-05-06_EN.pdf,200,243694,https://europarl.europa.eu/doceo/document/PV-6-2009-05-06_EN.html,200,0
2009-05-07,https://europarl.europa.eu/doceo/document/PV-6-2009-05-07_EN.pdf,200,233063,https://europarl.europa.eu/doceo/document/PV-6-2009-05-07_EN.html,200,0
2009-07-14,https://europarl.europa.eu/doceo/document/PV-6-2009-07-14_EN.pdf,200,293840,https://europarl.europa.eu/doceo/document/PV-6-2009-07-14_EN.html,200,0
2009-07-15,https://europarl.europa.eu/doceo/document/PV-6-2009-07-15_EN.pdf,200,237689,https://europarl.europa.eu/doceo/document/PV-6-2009-07-15_EN.html,200,0
2009-07-16,https://europarl.europa.eu/doceo/document/PV-6-2009-07-16_EN.pdf,200,144921,https://europarl.europa.eu/doceo/document/PV-6-2009-07-16_EN.html,200,0
2009-07-14,https://europarl.europa.eu/doceo/document/PV-7-2009-07-14_EN.pdf,200,286871,https://europarl.europa.eu/doceo/document/PV-7-2009-07-14_EN.html,200,0
2009-07-15,https://europarl.europa.eu/doceo/document/PV-7-2009-07-15_EN.pdf,200,238057,https://europarl.europa.eu/doceo/document/PV-7-2009-07-15_EN.html,200,0
2009-07-16,https://europarl.europa.eu/doceo/document/PV-7-2009-07-16_EN.pdf,200,153096,https://europarl.europa.eu/doceo/document/PV-7-2009-07-16_EN.html,200,0
2009-09-14,https://europarl.europa.eu/doceo/document/PV-7-2009-09-14_EN.pdf,200,258230,https://europarl.europa.eu/doceo/document/PV-7-2009-09-14_EN.html,200,0
2009-09-15,https://europarl.europa.eu/doceo/document/PV-7-2009-09-15_EN.pdf,200,214391,https://europarl.europa.eu/doceo/document/PV-7-2009-09-15_EN.html,200,0
2009-09-16,https://europarl.europa.eu/doceo/document/PV-7-2009-09-16_EN.pdf,200,206886,https://europarl.europa.eu/doceo/document/PV-7-2009-09-16_EN.html,200,0
2009-09-17,https://europarl.europa.eu/doceo/document/PV-7-2009-09-17_EN.pdf,200,211557,https://europarl.europa.eu/doceo/document/PV-7-2009-09-17_EN.html,200,0
2009-10-07,https://europarl.europa.eu/doceo/document/PV-7-2009-10-07_EN.pdf,200,214052,https://europarl.europa.eu/doceo/document/PV-7-2009-10-07_EN.html,200,0
2009-10-08,https://europarl.europa.eu/doceo/document/PV-7-2009-10-08_EN.pdf,200,172142,https://europarl.europa.eu/doceo/document/PV-7-2009-10-08_EN.html,200,0
2009-10-19,https://europarl.europa.eu/doceo/document/PV-7-2009-10-19_EN.pdf,200,234983,https://europarl.europa.eu/doceo/document/PV-7-2009-10-19_EN.html,200,0
